,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Class,norm_Amount,norm_Time
259664,-0.379485639,3.115977995,-2.068118457,4.696062046,2.473696373,-0.077852261,1.255012026,0.165051947,-3.15519486,-0.436193926,-0.213444061,-1.41607966,0.854654785,-3.664121691,1.068887139,1.102864567,3.64389301,1.94885166,0.769157901,0.260786568,-0.04106866,-0.200078878,-0.375151367,-0.322630612,0.041930395,0.502868311,-0.065028428,0.191425246,0,-0.323003861,1.356196419
161311,0.13969007,1.007855827,-0.600009113,-0.789184122,1.277061145,-0.189464967,0.902421481,0.039281546,-0.353201454,-0.681752555,0.616183087,0.681134718,0.561267338,-0.961296764,-0.959736072,0.660798833,-0.11275448,0.38996753,0.260940587,0.08538899,-0.318535796,-0.77763243,0.012741335,0.002295022,-0.359784126,0.126463245,0.220910437,0.0699708,0,-0.335277986,0.405768089
213859,-0.458137552,1.519790643,-0.641343774,0.420225949,0.709561728,-0.893061665,0.843739273,-0.703856594,-0.640931952,-0.57992542,-1.345219121,0.358324253,0.008259948,0.68896229,-1.050172938,-0.583757906,-0.054117403,-0.491787471,-0.414158564,-0.53047938,0.92549996,0.262220078,-0.126833517,-0.08908561,0.265793944,-0.551867048,-0.022191131,-0.028546886,0,-0.337277029,0.939460108
55621,1.333515704,0.232074888,-1.70853354,-0.070690885,2.556840818,3.062608867,-0.033860737,0.647437746,-0.400604261,0.108141563,-0.146367134,0.006935717,-0.117289365,0.718209372,0.876823668,0.112263781,-0.808417901,0.08259008,0.119971699,-0.036844788,-0.051408673,-0.243188267,-0.179800896,1.009995574,1.009941414,-0.280493858,-0.005882825,0.003857153,0,-0.349231307,-1.006060407
126546,1.104202346,-1.078041502,1.254223465,-0.455153655,-1.865213721,-0.427135474,-1.051406625,-0.049024996,-0.373322523,0.537679002,-0.423496844,0.375482448,1.571042433,-0.584284201,1.392601321,-0.655409995,-0.407102842,1.520486983,-1.214882195,-0.141318219,-0.082148114,0.064049649,-0.039897212,0.452492695,-0.048548755,1.099710797,-0.017124153,0.049941083,0,0.150129659,-0.353475351
242151,-0.600506208,-0.116233115,-0.167061239,-0.490175971,3.515733842,4.102134829,0.556079208,0.610372566,0.514953218,-0.20362155,-0.764728428,0.126665665,-0.711012694,-0.558569518,-1.678668552,-1.113902055,-0.227757581,-0.887030128,0.117253588,-0.0688018,-0.341882014,-0.401368434,0.182455367,0.662236718,-0.243857751,-0.932498831,-0.191427736,-0.270315643,0,-0.274067286,1.190891718
151158,-0.81038389,1.316310233,1.161437071,0.923121399,-0.102332831,0.360640586,-0.310651618,0.609032919,1.375572995,-0.569367807,-0.785143382,-3.645147537,0.125401015,1.97779853,0.554229725,0.25612095,0.434255348,1.288204091,0.211881017,-0.110001841,0.101525918,0.480630589,-0.214819319,0.360004102,-0.01784088,-0.41406685,0.140323318,0.14452004,0,-0.349231307,-6.02E-05
269716,-0.780334392,1.044094561,-1.87412005,-0.079810717,3.198968317,3.482814763,0.382689798,1.192961023,-0.89273669,-0.079837234,-0.513843391,0.034857276,-0.386672995,0.968919222,0.043626926,-1.104879037,0.210708739,-0.357279544,0.714532742,-0.008824186,0.152970089,0.508883664,-0.059234962,0.715571019,0.125395626,-0.361701951,0.221175838,0.151994826,0,-0.289299995,1.45142035
230590,1.790673328,-0.803475236,-0.869963179,0.154827461,-0.292277328,0.350579658,-0.589416032,0.183619202,1.126238602,0.034142572,0.177328604,0.439569308,-0.480873335,0.296339488,0.473387664,0.738279271,-1.134799493,1.13422842,0.130572147,0.024448274,0.277790351,0.621435012,-0.002887462,0.090027359,-0.132452196,-0.267802756,-0.00115028,-0.027962204,0,0.12002407,1.086254895
112320,-1.418365149,-0.299519442,1.678926093,-0.683116525,-0.75610006,0.017797197,-0.016753908,0.644267981,0.392917377,-1.552490938,-0.824924759,0.969831031,0.711674256,-0.501223623,-0.850392353,-0.056891557,0.241054272,-1.019252333,-0.658891819,0.225689828,0.02793131,-0.222537613,0.289573409,0.151602982,-0.053108983,0.80422527,-0.188549176,-0.127857305,0,0.230331268,-0.467567181
229411,-0.232415415,0.641334652,0.923831333,0.324770041,0.260758625,-0.580892613,0.225460039,-0.02655721,0.237324239,-1.104765895,-0.514715704,0.202242477,0.850034129,-1.500946722,0.957834378,-0.04846608,0.727926254,0.964913152,0.422145733,0.145892973,0.361743036,1.254335096,-0.188012006,-0.0485649,-0.503663971,-0.04199536,0.261345122,0.238014313,0,-0.287380913,1.076041802
162951,1.829125726,-0.730894047,-0.394126349,-0.020959158,0.088812544,2.019947935,-1.281865084,0.795262713,1.447702495,-0.125199843,0.86513284,0.705005179,-0.856334919,0.199606875,1.169754085,-0.130114329,-0.165149484,-0.415342338,-0.943040184,-0.327406878,0.135679751,0.579551163,0.346010933,-0.858559567,-0.600596614,-0.353320625,0.093622976,-0.048274415,0,-0.329200895,0.435923036
266543,1.915075171,-0.263068035,-1.765741241,0.332473903,0.033408998,-0.754075811,-0.081771858,0.00685484,1.087176041,-0.633967343,0.628913928,-0.151987477,-2.173496703,-0.855483856,-0.536664361,0.309323454,0.883718554,0.777450297,0.466030559,-0.219934613,-0.209659158,-0.550052187,0.129844152,-0.563734587,-0.147788608,-0.080099997,-0.028187059,-0.032756689,0,-0.157563055,1.422676284
202607,1.873510751,-0.509739292,-0.410451898,0.420474188,-0.801419727,-0.789784575,-0.410821917,-0.136804017,1.366363272,-0.23150773,-0.789994671,0.473126687,0.208425829,0.017807427,1.067893922,0.160678788,-0.666631979,0.37328721,-0.355198784,-0.102907493,0.26595989,0.829043328,0.069270476,0.052728058,-0.08620522,-0.571410166,0.047911664,-0.021415708,0,-0.081399513,0.833896737
117148,-0.456149146,0.881452227,1.714887033,1.496895689,0.171322107,0.773885448,0.388246576,0.333851068,-0.659593682,-0.026421117,0.632388104,-0.146790465,-1.616361608,0.552590705,0.186369327,-1.10943872,0.645168537,0.189759562,1.909654748,0.055351144,-0.022916581,0.077124489,-0.334775575,-0.311580246,0.328473428,-0.020373197,0.110976386,0.062572987,0,-0.292738349,-0.42660952
103237,1.141912392,0.26075718,0.36999882,1.208257095,-0.124081318,-0.384254669,0.121349228,-0.096068419,-0.097284448,-0.005248453,-0.110427348,0.525426982,0.533273626,0.260510329,1.136360485,-0.163422071,-0.222738781,-0.575714126,-0.844813861,-0.088682266,0.119189035,0.39549532,-0.107997297,0.105773274,0.608862329,-0.255778111,0.033210873,0.024246635,0,-0.234086424,-0.55287283
102875,-0.328173948,0.719165026,1.111028236,-0.434435008,-0.085912691,-0.888918796,0.705314099,-0.035898947,-0.327473424,-0.25079261,1.173791808,0.401453575,-0.864739625,0.491688915,-0.390426184,0.634192171,-0.884554288,0.106602051,-0.535804861,-0.249181646,0.002776764,-0.156585144,0.273526855,0.490417537,-1.385520964,-0.297604201,0.048713549,0.225607378,0,-0.245321047,-0.556052577
91346,-0.531320363,0.667302452,1.858069538,-0.530679389,0.303545333,0.077263113,0.457680272,0.113372017,0.413449531,-1.120431898,-1.702265853,0.761633923,1.398925562,-0.885382376,-1.265750812,0.801084823,-1.313164977,0.015682319,-1.523828863,-0.199424777,0.038622791,0.285025237,-0.167620828,-0.445519989,-0.298148977,-0.788481997,0.200173393,0.181861162,0,-0.313288512,-0.661005269
150933,0.050755407,1.015697196,0.449497902,-0.384868865,0.513408592,-1.073148691,0.947623266,-0.312623665,1.176332642,-0.793362228,0.100660175,-2.142515833,2.069128512,1.463482418,-1.187786384,-0.144957807,0.302917077,-0.530074497,-0.293146917,-0.058127822,-0.406407513,-0.721219045,0.074763074,-0.009979927,-0.499835164,0.097754771,0.223635554,0.09186656,0,-0.344113756,-0.013789983
132133,-0.808640378,1.072072778,1.664689641,-0.691666848,0.711320662,0.00813357,0.831335419,0.144671099,-1.027914334,-0.976564455,1.491147914,1.030001851,0.916597332,-0.404029841,-0.008300251,0.586811526,-0.362514943,-0.156937639,-0.643674064,-0.003095178,-0.163695173,-0.552941973,-0.210903953,-0.335261428,0.196876754,0.039012444,0.008660215,0.058008408,0,-0.313288512,-0.314749829
113023,1.081244956,0.354826893,-0.81952187,1.243807568,0.393434761,-0.721039158,0.449686997,-0.226912733,-0.063135728,-0.735531053,-0.606070197,-0.329809057,0.216903998,-1.38311207,1.152811498,0.850731032,0.586304536,0.875812827,-0.345461628,0.163425879,-0.054055058,-0.326528953,-0.327015625,-0.580193556,0.765895786,-0.28759941,0.013780809,0.068651129,0,0.096875151,-0.461523557
176968,1.956450671,0.216796001,-2.100916268,0.949474357,1.474136166,0.504623024,0.500706694,0.023374893,-0.145859641,0.231649906,-0.190651306,0.282431659,-0.284729069,0.909016467,1.065185196,-1.292157054,0.403725775,-1.785526874,-1.485799083,-0.371690996,0.193205907,0.749362775,0.107918018,-0.352286387,0.269007135,-0.415994544,0.015993212,-0.069530897,0,-0.349231307,0.593225726
178980,-1.27567491,0.909645992,2.098551316,0.999714895,-0.56009971,0.02921458,-0.183410859,0.621658741,-0.231965146,-0.603442501,-1.048472948,0.35127984,0.818798235,-0.079314075,0.943310554,0.174291535,-0.213130376,0.525204659,0.416355391,0.279417616,0.107346648,0.266165397,-0.198606375,0.031515867,0.429807093,-0.439411392,0.252311486,0.053296749,0,-0.173315514,0.611819873
137893,-1.449381484,1.908862227,0.053311677,1.005209293,-0.420317627,0.184452626,-0.559667496,1.318699382,-0.962940446,-0.600896732,-1.514837163,-0.13240798,-0.112982679,1.256711,1.541952198,0.037857936,0.37029041,0.106935007,0.64816553,-0.358359624,0.189614443,0.101669354,-0.030731884,-0.794744068,-0.223195663,-0.288356108,-0.466307598,-0.053615431,0,-0.33731701,-0.261915498
198026,1.95683969,-0.457540459,-0.248448391,0.547588802,-0.860302294,-0.623944617,-0.606268987,-0.059414847,1.505119368,-0.159575464,-1.026487413,0.375554352,-0.070462146,-0.165318353,0.494468341,0.068382606,-0.483744457,0.275098749,-0.268096062,-0.214969602,0.253411977,0.970771245,0.077595357,0.076714168,-0.057992661,-0.157215285,0.038741659,-0.036032716,0,-0.276186272,0.789190765
19701,1.224757812,0.311551575,0.750024215,0.73962495,-0.684830944,-1.283762681,0.113860736,-0.274390867,-0.084224351,-0.084125957,0.365323345,0.871208464,0.834728012,0.149070807,0.925510553,0.118519783,-0.264345697,-0.791583725,-0.323644117,-0.072885348,-0.215842787,-0.595645538,0.195694782,0.929398926,0.167382362,0.059586188,-0.02419859,0.025599868,0,-0.349271288,-1.354674334
237291,2.19600205,-0.988243185,-2.317995265,-2.196573589,-0.136972615,-1.254401048,0.143828648,-0.500035712,0.39079775,-0.075725403,-1.188770007,0.373756552,0.266106466,0.340884604,0.108259274,-2.792302798,0.286761032,0.875893476,0.407727648,-0.491916962,-0.324706188,-0.287440845,0.011137088,0.505152366,0.378561945,-0.092822941,-0.032357436,-0.057541752,0,-0.128696872,1.144753807
218219,2.019880731,0.54223418,-2.481840135,0.575136341,0.803452168,-1.208086224,0.271463966,-0.234119556,0.225495376,-1.046880705,1.70159155,0.523489207,0.237817982,-2.409420239,0.409402326,0.991225288,1.439381254,1.748388841,-0.358921627,-0.11979277,0.136783293,0.584483294,-0.097352485,-0.602019412,0.266478074,-0.095568996,0.020942261,-0.005603433,0,-0.349231307,0.977259082
149035,-0.614189889,0.721440916,4.069864781,5.126175611,-1.273767607,2.073972054,-1.038718895,0.769732315,0.866200622,0.674680685,0.773104319,-3.041555426,-0.488226639,0.797887458,-2.318207013,-0.31706178,1.518968711,1.299751931,1.453523357,0.102834913,0.039990566,0.653156226,-0.215116018,0.477046921,-0.081184826,0.570036282,0.144096994,0.096826954,0,-0.201182175,-0.091198911
78634,1.213717293,-0.833987604,-0.792225672,-0.41618585,1.315967885,3.840790961,-1.10793638,0.919421009,-0.742494652,0.77598307,-0.663765115,-0.121308317,0.266968656,-0.051715589,0.401937836,-1.118526098,-0.543871915,1.675929824,-0.719817824,-0.274953169,-0.388639174,-0.819392732,-0.075980808,0.965668873,0.579626978,-0.328240455,0.059674199,0.040290914,0,-0.030943665,-0.7832044
120979,-0.689570012,1.289730936,0.901913585,0.117077577,-0.397263897,-1.057556567,0.295197306,0.415258617,-0.398283557,-0.706758571,-0.546275703,-0.504856093,-0.920170033,0.106167619,0.975731284,0.556840575,0.239688878,0.036257483,-0.089886175,-0.054648817,-0.230940111,-0.790655152,0.066034296,0.302604535,-0.171562747,0.07782472,0.111346237,0.033361941,0,-0.317286598,-0.395528024
194263,0.065761467,-0.520841456,0.71632554,-2.948670633,0.14007535,0.29193447,-0.019016977,-0.132327508,-2.240429995,1.128294765,0.02311108,-0.817420125,0.313049678,-0.534377437,-1.168860729,-0.409895109,-0.101382433,0.636145544,0.276991911,-0.229913641,-0.126801378,0.194452591,-0.233243602,0.015346083,-0.240721193,-0.231224411,-0.015188264,-0.079521652,0,-0.313248531,0.751581313
257620,-2.836999347,2.648965401,-2.299544011,-0.257240293,1.08867358,-0.237312263,-1.522682929,-4.512557617,-2.00057333,-3.14736947,1.074078374,0.318792324,-1.560980048,-0.726428741,-0.993121604,1.020937196,2.670879273,1.353802166,-0.35386804,0.960572292,-2.446038732,0.674573108,-0.379414134,0.500628427,0.956070307,0.75558318,-0.43175081,-0.102375353,0,-0.350190847,1.336022928
19672,1.351425399,-1.047167847,-0.408201865,-1.744060528,-0.091685588,1.199320953,-0.88300116,0.339181211,-2.467669855,1.471396278,1.913842498,0.067574522,0.359706555,0.249253721,0.678400408,-1.753989475,1.494739945,-1.605079514,-1.264142207,-0.450397896,-0.0208229,0.46146478,-0.008865597,-1.331303593,0.383046715,0.047491279,0.064396847,-0.021180618,0,-0.2932581,-1.35522184
151899,2.039793495,-0.282729775,-1.314628331,0.164822774,0.307642267,0.037516836,-0.266036022,-0.069341913,2.272477621,-0.395077217,1.006665746,-1.768110901,1.048198836,1.736092682,-1.738801149,-0.279388481,0.247303895,0.599222712,0.573180925,-0.247594646,-0.061143745,0.289224603,0.002898683,0.180884226,0.21717444,0.136123139,-0.067185534,-0.077024353,0,-0.30205389,0.0346643
15612,-1.419030399,0.637703242,0.950920741,-1.240758323,0.555855539,-0.24582422,0.175044406,0.47376278,-0.743753749,-0.81586551,0.038751791,0.398581669,0.366163475,0.426244299,-0.143206441,1.011350941,-1.027810379,0.668851197,0.239211658,-0.099370288,0.14818365,0.173524625,-0.344120821,-0.756077246,0.585986036,1.088927748,-0.311854121,-0.060337485,0,-0.34011567,-1.427682156
97574,-1.069528547,1.408494408,2.490460472,3.000569517,-0.992167281,0.516931779,-0.477493837,0.753985237,-0.650258274,0.49617282,-1.230443811,-0.656270279,-0.864132497,0.043997896,0.579252906,0.022623952,0.468116658,0.325264734,0.984214962,0.104274163,-0.022186483,-0.009886444,-0.132178642,0.373688828,0.037847111,0.251283595,0.109367007,0.091614553,0,-0.306131938,-0.600905954
202372,-1.36667575,2.074741465,-1.455919433,-1.559375376,0.980485015,-1.286103505,1.520433897,-0.222514616,0.575772476,1.54438844,0.593198244,0.259671058,-0.838585554,0.588556607,-0.665885386,-0.538028991,-0.735401173,0.097223849,0.026263498,0.680345732,0.100027559,0.829614596,-0.216819148,-0.380451466,-0.018883853,0.122889577,1.017871942,0.621798632,0,-0.343993814,0.831369786
168269,1.997224003,-0.142764848,-2.102421372,0.148668565,0.592495828,-0.882409968,0.599661201,-0.329516652,-0.08127171,0.299519564,0.86953915,0.844506783,-0.326130333,0.799709057,-0.970141385,-0.420053987,-0.325875465,-0.263263095,0.435853763,-0.111212596,0.169928012,0.511087573,-0.038035233,0.852821025,0.315114792,0.766984368,-0.14026927,-0.081549768,0,-0.155324126,0.512342241
36555,-0.738820424,0.428814074,2.499809913,1.226452054,-0.797838632,0.425726114,0.339387657,0.241711768,-0.092978097,-0.541954139,-0.318156155,0.067290048,-0.085713762,-0.229171259,1.00550788,-0.456665838,0.254074299,-0.034978618,-0.134853881,0.230913648,0.324455007,0.921573601,0.046292898,0.405934655,-0.041991519,-0.156867473,0.142863994,0.133073976,0,0.106550519,-1.183978805
124408,1.270458643,-0.752159728,0.685433969,-0.422446566,-1.379793856,-0.54165326,-0.711359947,0.045819544,-0.563684115,0.707277804,0.889390724,0.388168528,-0.868351932,0.117686536,-0.85201405,-1.484770933,0.223238074,1.029995333,-0.123650497,-0.514805484,-0.607484055,-1.246753681,0.183923868,0.533309181,0.013680449,0.813668306,-0.053583869,0.004014471,0,-0.250518559,-0.369310909
191801,-5.520147364,0.296721705,-2.384808822,0.22096425,0.589858629,-1.054808213,-0.548552733,-4.5778642,1.678252467,1.489209693,-0.397051467,0.171819813,0.090530314,-1.142512742,1.067950311,0.267467223,0.631816026,0.524773661,-0.075860818,-2.135763271,3.501783896,-0.453989203,-1.002241913,0.001812248,-0.390878166,-0.211376633,-0.220963362,1.369303682,0,0.02494958,0.72858606
241343,2.009853497,0.189382003,-1.011056347,1.351812092,0.143813426,-0.851031675,0.263917544,-0.341947305,0.296181965,0.211936282,-0.728706741,0.968047905,1.172364635,0.061552328,-0.116022656,-0.351829378,-0.446209761,-0.394506511,-0.505554785,-0.212776501,0.18802844,0.831741012,0.010842817,0.028050708,0.326554025,-0.463654991,0.024653422,-0.048598778,0,-0.345273201,1.182868649
180818,-0.089189024,-0.131825684,0.438551185,-1.345833842,1.547177403,4.446923355,-0.987918316,1.082315885,-1.487134315,0.559475406,0.088461318,-1.0608783,0.213459962,-0.21636017,1.975669476,-0.059402401,1.108757681,-0.775589426,3.168013,0.578893806,0.34279123,0.970242438,-0.367871298,0.778926131,0.3187059,0.505359425,0.138322776,0.073267625,0,-0.273467573,0.629613819
112632,1.238988354,0.197110646,0.624084966,0.924569542,-0.259740066,-0.122296175,-0.230783557,-0.038366521,0.28430426,-0.069950347,-0.997080665,0.384611322,1.060683955,-0.094137095,1.270243373,0.700666022,-0.964378743,0.226673423,-0.186729043,-0.027852152,-0.09858176,-0.245998672,-0.06321651,-0.453272514,0.455316314,-0.46379838,0.051317019,0.032165054,0,-0.293298081,-0.464934941
250742,2.089507522,-1.56361862,-0.360646536,-1.179162329,-2.042024212,-1.463864214,-1.049627856,-0.325140244,-1.161925653,1.529016984,-0.21734495,-0.469625492,0.287844025,-0.427758111,-0.183953199,-0.755130605,0.799320546,-0.329393606,-0.545989559,-0.331955437,-0.058419196,0.207130262,0.30495714,0.914616846,-0.397269906,-0.242566433,0.009559106,-0.025484517,0,-0.018789483,1.268363819
271755,-1.186745195,0.148833538,2.012118549,-1.757334457,1.131486402,2.161031672,-0.085757221,0.872638911,0.094877824,-1.305159392,0.510646211,0.582959484,-0.047169918,-0.257104768,-0.048244142,0.602599643,-0.812647513,-0.461188219,-2.077282092,-0.130797686,0.147562927,0.335894962,-0.253844199,-0.949268965,0.303375405,0.208543555,0.026654017,0.0401087,0,-0.23528585,1.472162405
146076,-0.917056095,0.662347576,1.711171425,4.304619893,0.884119369,2.767044021,-0.533346019,0.553420916,-0.469792463,2.115606429,-0.860582633,-1.97570321,-2.671772072,0.1152441,2.131957574,-1.145679732,1.221579513,-1.080290805,-0.449024124,-0.282440755,0.357121803,1.28405836,0.070706818,-1.519097873,-1.362253132,0.457873767,-0.573469288,0.185696105,0,-0.353229393,-0.155741447
52505,0.708695406,-0.753147837,-0.07398281,0.614064095,-0.2190859,0.127813876,0.294030078,-0.069912217,0.093310974,-0.268189589,-0.703641067,0.346241392,0.748716494,0.182501682,1.358613337,0.331638526,-0.46407504,-0.705954109,-0.240165072,0.508888458,-0.156715779,-1.06473018,-0.151644415,-0.760024857,0.078615148,0.083573764,-0.060990143,0.061074414,0,0.811772943,-1.038637015
159592,-1.630778717,-0.595746945,1.812130432,-0.609533788,1.829884155,2.260985456,0.415944695,0.266147017,0.91115842,-0.732809444,1.69396711,-0.025043857,-1.94865854,-1.901287373,-0.338510759,-1.09311004,1.605855087,-1.513681631,-0.912368996,-0.236689957,-0.523672317,-0.623480557,0.13194783,-0.714586598,-0.119970869,0.246069529,-0.601662619,-0.534503176,0,-0.102549389,0.376560749
15270,-0.195665986,0.139569853,1.501438782,-1.473362887,-0.53708959,-0.433607624,-0.006892257,0.098227621,-1.435154359,0.365654766,0.837563791,-0.827311006,-0.963928289,0.139333483,-0.045409338,1.436435688,-0.075777454,-0.664681071,1.208144615,0.089227771,0.042037306,-0.114789174,0.010417181,-0.056166148,-0.57142653,-0.566483855,0.128475381,0.135287705,0,-0.2932581,-1.435768399
230908,-0.693334202,1.565759015,-1.639738851,-0.332515864,0.083970719,-0.513472113,0.958440256,-0.121246393,-0.044549583,-0.308010854,0.856470858,0.806757365,0.821508062,-0.885451724,-0.013559409,0.510957069,0.12774657,1.251469565,0.225554292,-0.446631375,0.404255806,1.032335652,-0.130563703,-0.542305479,-0.278467049,-0.224980592,-0.933741177,-0.074644585,0,0.069168413,1.089076657
126585,-0.357909535,0.895871972,1.119752089,0.027183576,-0.518568475,-0.421999736,-0.070977443,0.442619284,-0.219126772,-0.655349932,-1.048689009,0.073876339,0.490886847,0.183730964,1.006644177,0.760950301,-0.5926166,0.206189245,-0.070575262,-0.123978857,0.032590347,-0.059204384,0.087389416,-0.114205908,-0.535214602,0.137520407,-0.080624847,-0.018270833,0,-0.281743612,-0.353327945
173768,-0.148339009,1.411824347,-0.943540812,-0.381384117,1.09713577,-1.473464052,1.12210726,-0.183919694,-0.261246194,-1.58793356,1.506761885,-0.459043365,-1.35163863,-2.21500172,-0.074410598,0.963567534,1.460374375,2.030774111,-0.641875653,-0.201158283,0.308778761,0.896354198,-0.252224319,-0.168228486,-0.646127512,-0.305650118,0.110608594,0.279789395,0,-0.349231307,0.564755414
64818,0.252065856,0.437946713,1.246928245,0.941133606,-0.097411687,1.065419633,-0.548253621,-0.563169618,0.129981991,-0.116654727,-0.06018245,0.971377115,0.712469434,-0.16164821,-0.366113419,0.161658262,-0.614736976,0.913467067,1.056952163,-0.052027311,0.852225322,0.200829423,-0.44082463,-0.773772601,1.091975795,-0.017221027,0.217828846,0.208121554,0,-0.273467573,-0.915890378
198055,2.210305116,-0.951175114,-1.357527582,-0.82151542,-0.488975061,-0.48287482,-0.624277429,-0.147723783,0.104276156,0.728781029,-1.457063597,-0.960116247,-0.747098126,-0.254772512,-0.725969269,0.578735986,0.476243649,-1.364271975,0.953320963,-0.060517867,0.246651617,0.821099158,0.011374395,0.517366393,0.24029897,0.018926555,-0.031059421,-0.061452326,0,-0.274067286,0.789527691
7945,1.159446951,-0.107846477,0.869489728,0.225286092,-0.775176413,-0.493984318,-0.494857323,-0.072841427,1.442157694,-0.368272658,2.374481964,-1.565927476,1.921754881,1.634459023,-0.140359764,0.677610578,0.031128773,0.630526856,-0.121586638,-0.009040733,0.001389169,0.185799209,-0.050605469,0.365975028,0.176022488,1.010211997,-0.096270861,0.000193417,0,-0.197304031,-1.765556542
156573,1.990983826,-0.111367476,-0.134044668,0.534799668,-0.563951749,-0.70027881,-0.514086251,-0.188914036,2.532802087,-0.619430236,0.363142852,-1.71733995,2.221328868,1.414678393,0.319987561,0.109791493,0.103594001,0.134740729,-0.425731924,-0.262096927,-0.256859862,-0.322677774,0.365300641,-0.11983055,-0.388857235,-0.961376431,0.038926526,-0.032621752,0,-0.34475345,0.286474951
120659,1.174508877,0.109881702,0.119928232,0.472302926,-0.108034184,-0.121992802,-0.189321011,0.184714693,0.014829182,-0.11822778,1.3073612,0.112887296,-1.300739561,0.214600561,0.833140123,0.549038683,-0.012195023,0.038112041,-0.136339762,-0.166950949,-0.241341793,-0.789757146,0.115473469,-0.388465217,0.103512756,0.13101214,-0.022261618,0.01232218,0,-0.309290426,-0.398054975
157858,1.763284683,-1.522952877,0.171051209,0.002576245,-1.803844532,0.02014651,-1.699643522,0.08124605,2.372353683,-0.461305412,0.08953392,-2.675337181,2.218937767,-1.211861525,-1.362349722,1.410220788,2.09633695,-0.230785703,0.076656877,0.284624974,0.232718277,0.939464418,0.012320383,-0.099784521,-0.397687299,-0.078955203,0.043399316,0.015586349,0,0.302416762,0.33101246
277947,2.111082799,0.179263849,-1.66996009,0.144261805,0.624253905,-0.865006095,0.473886323,-0.3970908,0.254158612,-0.046463456,-0.66755058,0.901054019,1.328285721,0.3374683,0.579506744,-0.187835389,-0.655058705,-0.553344623,0.131682705,-0.130925449,-0.148670922,-0.312862147,0.210102156,0.480591885,0.099857055,-0.51320379,-0.026072856,-0.048379481,0,-0.345233221,1.540074209
201550,-2.532902357,2.87215408,-2.569350642,-0.460039144,-0.185505478,-0.117133527,-0.755438043,1.829263586,0.311900255,-0.237204372,-0.362731083,0.600881002,0.018552827,0.150116772,1.443075738,-0.538267357,1.943098615,-0.662760546,-1.463836741,-0.066373163,0.44499591,1.232475599,0.193276669,-1.125449496,-0.285407569,-0.050207212,-0.047087166,0.165109696,0,-0.350070905,0.823788933
7598,-1.191434428,-0.272944644,2.262998936,0.544273943,0.286386158,-0.580961247,0.003769234,-0.226906018,0.824011741,-0.141489599,2.489926624,-2.294946681,1.413736623,1.591529202,0.744652993,-0.222809387,0.676756888,0.764742914,2.03305573,0.232011553,-0.233205325,-0.220549193,0.380128909,0.318284792,-0.138253915,1.11525468,-0.266594366,-0.151586693,0,-0.217294462,-1.775158955
282269,2.13725807,0.288683227,-2.074327256,1.636428262,1.127637937,-0.324480127,0.597076919,-0.346662673,-1.04824398,1.214466937,-1.65258328,-0.462720868,0.31824346,0.315994777,-1.016427835,0.593216482,-0.556353974,-1.019107998,-0.349407132,-0.122416662,-0.022781553,-0.030531098,0.02460553,0.16784988,0.061543432,2.423606266,-0.254591886,-0.101897723,0,-0.313968187,1.599604959
8213,-2.063528909,0.548616877,3.167657855,-0.492202288,-1.084869894,1.082929191,-0.787385937,0.661980229,3.188873782,-0.266936812,1.639618167,-1.085677462,1.572039803,-0.192286961,-3.02632241,-0.477783647,0.962475268,-0.029281206,-0.430807468,0.38613199,-0.195449518,0.697604315,-0.390712609,0.292555312,0.332360669,1.11520456,0.146398407,-0.193526587,0,-0.269269583,-1.76385085
80148,1.282174133,0.681900623,-0.489882871,2.106781123,1.090838867,0.429567411,0.478082171,-0.070174445,-1.000163391,0.687255468,-1.520551827,-0.365251314,0.435079709,0.415315471,0.532849419,0.432799506,-0.720893918,-0.52430343,-0.720276895,-0.134030032,-0.075729004,-0.186106495,-0.252306616,-1.322715716,0.851580175,0.184304548,-0.023669833,-0.006810856,0,-0.335637814,-0.767747884
5295,-0.525447104,1.119356853,2.572669651,2.260752877,0.451660344,0.78989759,0.484752002,0.016235108,-0.166312212,0.277737278,2.338524613,-2.093252733,1.978080739,1.443482315,-0.358039599,0.272337436,0.1994631,0.43895709,-0.535376905,0.117512389,0.003098839,0.35614016,-0.150556443,-0.047360888,-0.227041896,0.008466262,-0.078254929,-0.120955752,0,-0.240323439,-1.887839905
122484,1.201892732,0.132563225,0.598673689,0.562885452,-0.611017044,-0.808709747,-0.103778934,-0.015244468,-0.078330188,0.131924578,1.496290102,0.597321701,-0.798298775,0.645805421,0.425414144,0.486213882,-0.542713186,0.008220777,0.100219747,-0.15204455,-0.203607379,-0.675731469,0.161047961,0.503177127,0.126408082,0.067772728,-0.039133638,0.008813707,0,-0.345313182,-0.38400934
230316,2.111671097,-0.150911515,-1.377563666,0.264860808,0.089100834,-0.84662252,0.089396805,-0.223985545,0.766388568,0.109097082,-1.559018152,-0.412589252,-0.986678211,0.466947614,0.218985353,0.151189072,-0.472365112,-0.500596991,0.414749931,-0.27872183,-0.348661641,-0.9218819,0.269562663,-0.686854355,-0.245504976,0.242801419,-0.079145847,-0.069601491,0,-0.349271288,1.083791118
